"","ZipCode","BreedName","city","state","latitude","longitude","borough"
"14821","10009","Maltese","New York","NY",40.727093,-73.97864,"Manhattan"
"14864","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"14907","10009","Maltese Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"14950","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"14993","10009","Poodle Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"15036","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"15079","10009","Schnauzer, Miniature","New York","NY",40.727093,-73.97864,"Manhattan"
"15122","10009","Poodle, Toy","New York","NY",40.727093,-73.97864,"Manhattan"
"15165","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"15208","10009","Chihuahua Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"15251","10009","Poodle","New York","NY",40.727093,-73.97864,"Manhattan"
"15294","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"15337","10009","Bull Dog, English","New York","NY",40.727093,-73.97864,"Manhattan"
"15380","10009","Chihuahua","New York","NY",40.727093,-73.97864,"Manhattan"
"15423","10009","Australian Cattle Dog","New York","NY",40.727093,-73.97864,"Manhattan"
"15466","10009","Shiba Inu Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"15509","10009","Schnauzer, Miniature","New York","NY",40.727093,-73.97864,"Manhattan"
"15552","10009","Bulldog","New York","NY",40.727093,-73.97864,"Manhattan"
"15595","10009","Yorkshire Terrier Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"15638","10009","Poodle Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"15681","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"15724","10009","Labradoodle","New York","NY",40.727093,-73.97864,"Manhattan"
"15767","10009","Dachshund","New York","NY",40.727093,-73.97864,"Manhattan"
"15810","10009","Akita","New York","NY",40.727093,-73.97864,"Manhattan"
"15853","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"15896","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"15939","10009","Chihuahua","New York","NY",40.727093,-73.97864,"Manhattan"
"15982","10009","American Staffordshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16025","10009","Beagle Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"16068","10009","West High White Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16111","10009","Havanese","New York","NY",40.727093,-73.97864,"Manhattan"
"16154","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"16197","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16240","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16283","10009","Rat Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16326","10009","Dachshund, Long Haired","New York","NY",40.727093,-73.97864,"Manhattan"
"16369","10009","Jack Russell Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16412","10009","Brussels Griffon","New York","NY",40.727093,-73.97864,"Manhattan"
"16455","10009","Cairn Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16498","10009","Labrador Retriever Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"16541","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"16584","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"16627","10009","Brussels Griffon","New York","NY",40.727093,-73.97864,"Manhattan"
"16670","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16713","10009","Labrador Retriever Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"16756","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"16799","10009","Labrador Retriever Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"16842","10009","Xoloitzcuintli","New York","NY",40.727093,-73.97864,"Manhattan"
"16885","10009","Maltese","New York","NY",40.727093,-73.97864,"Manhattan"
"16928","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"16971","10009","Chihuahua","New York","NY",40.727093,-73.97864,"Manhattan"
"17014","10009","West Highland White Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"17057","10009","Cocker Spaniel","New York","NY",40.727093,-73.97864,"Manhattan"
"17100","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"17143","10009","Beagle","New York","NY",40.727093,-73.97864,"Manhattan"
"17186","10009","Brussels Griffon","New York","NY",40.727093,-73.97864,"Manhattan"
"17229","10009","American Pit Bull Terrier/Pit Bull","New York","NY",40.727093,-73.97864,"Manhattan"
"17272","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"17315","10009","French Bulldog","New York","NY",40.727093,-73.97864,"Manhattan"
"17358","10009","Schipperkee","New York","NY",40.727093,-73.97864,"Manhattan"
"17401","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"17444","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"17487","10009","Welsh Corgi, Cardigan","New York","NY",40.727093,-73.97864,"Manhattan"
"17530","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"17573","10009","Chihuahua Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"17616","10009","Bull Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"17659","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"17702","10009","Bichon Frise","New York","NY",40.727093,-73.97864,"Manhattan"
"17745","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"17788","10009","Labrador Retriever","New York","NY",40.727093,-73.97864,"Manhattan"
"17831","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"17874","10009","Chihuahua","New York","NY",40.727093,-73.97864,"Manhattan"
"17917","10009","Chihuahua","New York","NY",40.727093,-73.97864,"Manhattan"
"17960","10009","Maltipoo","New York","NY",40.727093,-73.97864,"Manhattan"
"18003","10009","Poodle, Standard","New York","NY",40.727093,-73.97864,"Manhattan"
"18046","10009","Shih Tzu Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"18089","10009","Maltese Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"18132","10009","Wheaton Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"18175","10009","French Bulldog","New York","NY",40.727093,-73.97864,"Manhattan"
"18218","10009","Yorkshire Terrier","New York","NY",40.727093,-73.97864,"Manhattan"
"18261","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"18304","10009","Shih Tzu Crossbreed","New York","NY",40.727093,-73.97864,"Manhattan"
"18347","10009","Maltese","New York","NY",40.727093,-73.97864,"Manhattan"
"18390","10009","Shetland Sheepdog","New York","NY",40.727093,-73.97864,"Manhattan"
"18433","10009","Dachshund","New York","NY",40.727093,-73.97864,"Manhattan"
"18476","10009","Shih Tzu","New York","NY",40.727093,-73.97864,"Manhattan"
"18519","10009","Australian Shepherd","New York","NY",40.727093,-73.97864,"Manhattan"
"18562","10009","Unknown","New York","NY",40.727093,-73.97864,"Manhattan"
"18590","10010","German Shepherd Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"18633","10010","Terrier mix","New York","NY",40.739022,-73.98205,"Manhattan"
"18676","10010","Labrador Retriever Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"18719","10010","Australian Shepherd","New York","NY",40.739022,-73.98205,"Manhattan"
"18762","10010","Cocker Spaniel","New York","NY",40.739022,-73.98205,"Manhattan"
"18805","10010","Miniature Schnauzer","New York","NY",40.739022,-73.98205,"Manhattan"
"18848","10010","Shih Tzu","New York","NY",40.739022,-73.98205,"Manhattan"
"18891","10010","Shiba Inu","New York","NY",40.739022,-73.98205,"Manhattan"
"18934","10010","Labrador Retriever","New York","NY",40.739022,-73.98205,"Manhattan"
"18977","10010","Shih Tzu","New York","NY",40.739022,-73.98205,"Manhattan"
"19020","10010","Akita Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"19063","10010","Yorkshire Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"19106","10010","Poodle, Miniature","New York","NY",40.739022,-73.98205,"Manhattan"
"19149","10010","Jack Russell Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"19192","10010","Treeing Walker Coonhound","New York","NY",40.739022,-73.98205,"Manhattan"
"19235","10010","Chihuahua","New York","NY",40.739022,-73.98205,"Manhattan"
"19278","10010","Australian Shepherd","New York","NY",40.739022,-73.98205,"Manhattan"
"19321","10010","French Bulldog","New York","NY",40.739022,-73.98205,"Manhattan"
"19364","10010","Welsh Corgi, Pembroke","New York","NY",40.739022,-73.98205,"Manhattan"
"19407","10010","Havanese","New York","NY",40.739022,-73.98205,"Manhattan"
"19450","10010","Welsh Springer Spaniel","New York","NY",40.739022,-73.98205,"Manhattan"
"19493","10010","Unknown","New York","NY",40.739022,-73.98205,"Manhattan"
"19536","10010","Maltese","New York","NY",40.739022,-73.98205,"Manhattan"
"19579","10010","Jack Russell Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"19622","10010","Maltese","New York","NY",40.739022,-73.98205,"Manhattan"
"19665","10010","Unknown","New York","NY",40.739022,-73.98205,"Manhattan"
"19708","10010","Labrador Retriever Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"19751","10010","Old English Sheepdog","New York","NY",40.739022,-73.98205,"Manhattan"
"19794","10010","Labradoodle","New York","NY",40.739022,-73.98205,"Manhattan"
"19837","10010","Bull Dog, English","New York","NY",40.739022,-73.98205,"Manhattan"
"19880","10010","Black and Tan Coonhound","New York","NY",40.739022,-73.98205,"Manhattan"
"19923","10010","American Pit Bull Mix / Pit Bull Mix","New York","NY",40.739022,-73.98205,"Manhattan"
"19966","10010","American Eskimo dog","New York","NY",40.739022,-73.98205,"Manhattan"
"20009","10010","Havanese","New York","NY",40.739022,-73.98205,"Manhattan"
"20052","10010","Bull Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"20095","10010","Labrador Retriever","New York","NY",40.739022,-73.98205,"Manhattan"
"20138","10010","Pug","New York","NY",40.739022,-73.98205,"Manhattan"
"20181","10010","Cocker Spaniel","New York","NY",40.739022,-73.98205,"Manhattan"
"20224","10010","Labradoodle","New York","NY",40.739022,-73.98205,"Manhattan"
"20267","10010","Dachshund, Long Haired Miniature","New York","NY",40.739022,-73.98205,"Manhattan"
"20310","10010","Unknown","New York","NY",40.739022,-73.98205,"Manhattan"
"20353","10010","Shih Tzu","New York","NY",40.739022,-73.98205,"Manhattan"
"20396","10010","Poodle Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"20439","10010","Unknown","New York","NY",40.739022,-73.98205,"Manhattan"
"20482","10010","Pomeranian Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"20525","10010","Shiba Inu Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"20568","10010","Yorkshire Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"20611","10010","Jack Russell Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"20654","10010","Chihuahua","New York","NY",40.739022,-73.98205,"Manhattan"
"20697","10010","Cavalier King Charles Spaniel","New York","NY",40.739022,-73.98205,"Manhattan"
"20740","10010","Havanese","New York","NY",40.739022,-73.98205,"Manhattan"
"20783","10010","Schnauzer Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"20826","10010","German Shepherd Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"20869","10010","Yorkshire Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"20912","10010","Havanese","New York","NY",40.739022,-73.98205,"Manhattan"
"20955","10010","Bulldog","New York","NY",40.739022,-73.98205,"Manhattan"
"20998","10010","Dalmatian","New York","NY",40.739022,-73.98205,"Manhattan"
"21041","10010","Schnauzer Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"21084","10010","Cavalier King Charles Spaniel","New York","NY",40.739022,-73.98205,"Manhattan"
"21127","10010","Rat Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"21170","10010","Havanese","New York","NY",40.739022,-73.98205,"Manhattan"
"21213","10010","English Toy Spaniel","New York","NY",40.739022,-73.98205,"Manhattan"
"21256","10010","Lagotto Romagnolo","New York","NY",40.739022,-73.98205,"Manhattan"
"21299","10010","Labrador Retriever","New York","NY",40.739022,-73.98205,"Manhattan"
"21342","10010","Shih Tzu","New York","NY",40.739022,-73.98205,"Manhattan"
"21385","10010","Maltese","New York","NY",40.739022,-73.98205,"Manhattan"
"21428","10010","Unknown","New York","NY",40.739022,-73.98205,"Manhattan"
"21471","10010","Bull Dog, English","New York","NY",40.739022,-73.98205,"Manhattan"
"21514","10010","German Shepherd Crossbreed","New York","NY",40.739022,-73.98205,"Manhattan"
"21557","10010","Terrier mix","New York","NY",40.739022,-73.98205,"Manhattan"
"21600","10010","Chihuahua","New York","NY",40.739022,-73.98205,"Manhattan"
"21643","10010","Yorkshire Terrier","New York","NY",40.739022,-73.98205,"Manhattan"
"21686","10010","Cavalier King Charles Spaniel","New York","NY",40.739022,-73.98205,"Manhattan"
"21729","10010","Shih Tzu","New York","NY",40.739022,-73.98205,"Manhattan"
"21772","10010","Maltese","New York","NY",40.739022,-73.98205,"Manhattan"
"21808","10011","Shih Tzu","New York","NY",40.741012,-74.00012,"Manhattan"
"21851","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"21894","10011","Great Pyrenees","New York","NY",40.741012,-74.00012,"Manhattan"
"21937","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"21980","10011","Great Dane","New York","NY",40.741012,-74.00012,"Manhattan"
"22023","10011","Jack Russell Terrier","New York","NY",40.741012,-74.00012,"Manhattan"
"22066","10011","Chihuahua","New York","NY",40.741012,-74.00012,"Manhattan"
"22109","10011","Tibetan Terrier","New York","NY",40.741012,-74.00012,"Manhattan"
"22152","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"22195","10011","Australian Shepherd","New York","NY",40.741012,-74.00012,"Manhattan"
"22238","10011","Yorkshire Terrier","New York","NY",40.741012,-74.00012,"Manhattan"
"22281","10011","Cocker Spaniel","New York","NY",40.741012,-74.00012,"Manhattan"
"22324","10011","Poodle, Miniature","New York","NY",40.741012,-74.00012,"Manhattan"
"22367","10011","Bull Dog, English","New York","NY",40.741012,-74.00012,"Manhattan"
"22410","10011","Belgian Malinois","New York","NY",40.741012,-74.00012,"Manhattan"
"22453","10011","Pomeranian","New York","NY",40.741012,-74.00012,"Manhattan"
"22496","10011","Australian Shepherd","New York","NY",40.741012,-74.00012,"Manhattan"
"22539","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"22582","10011","Goldendoodle","New York","NY",40.741012,-74.00012,"Manhattan"
"22625","10011","French Bulldog","New York","NY",40.741012,-74.00012,"Manhattan"
"22668","10011","Golden Retriever","New York","NY",40.741012,-74.00012,"Manhattan"
"22711","10011","French Bulldog","New York","NY",40.741012,-74.00012,"Manhattan"
"22754","10011","Beagle","New York","NY",40.741012,-74.00012,"Manhattan"
"22797","10011","Pug","New York","NY",40.741012,-74.00012,"Manhattan"
"22840","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"22883","10011","Wheaton Terrier","New York","NY",40.741012,-74.00012,"Manhattan"
"22926","10011","Chinook","New York","NY",40.741012,-74.00012,"Manhattan"
"22969","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"23012","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"23055","10011","American Pit Bull Mix / Pit Bull Mix","New York","NY",40.741012,-74.00012,"Manhattan"
"23098","10011","Norwich Terrier","New York","NY",40.741012,-74.00012,"Manhattan"
"23141","10011","Siberian Husky","New York","NY",40.741012,-74.00012,"Manhattan"
"23184","10011","Australian Shepherd","New York","NY",40.741012,-74.00012,"Manhattan"
"23227","10011","Pomeranian","New York","NY",40.741012,-74.00012,"Manhattan"
"23270","10011","Labrador Retriever Crossbreed","New York","NY",40.741012,-74.00012,"Manhattan"
"23313","10011","Schnauzer, Standard","New York","NY",40.741012,-74.00012,"Manhattan"
"23356","10011","Unknown","New York","NY",40.741012,-74.00012,"Manhattan"
"23399","10011","Golden Retriever","New York","NY",40.741012,-74.00012,"Manhattan"
"23442","10011","Labrador Retriever","New York","NY",40.741012,-74.00012,"Manhattan"
"23485","10011","Havanese","New York","NY",40.741012,-74.00012,"Manhattan"
"23528","10011","American Pit Bull Mix / Pit Bull Mix","New York","NY",40.741012,-74.00012,"Manhattan"
"23571","10011","Newfoundland","New York","NY",40.741012,-74.00012,"Manhattan"
"23614","10011","Border Collie","New York","NY",40.741012,-74.00012,"Manhattan"
"23657","10011","Labrador Retriever","New York","NY",40.741012,-74.00012,"Manhattan"
"23700","10011","Border Terrier","New York","NY",40.741012,-74.00012,"Manhattan"
"23743","10011","Beagle","New York","NY",40.741012,-74.00012,"Manhattan"
"23786","10011","Shiba Inu","New York","NY",40.741012,-74.00012,"Manhattan"
"23829","10011","Australian Cattledog","New York","NY",40.741012,-74.00012,"Manhattan"
"23872","10011","French Bulldog","New York","NY",40.741012,-74.00012,"Manhattan"
"23915","10011","Italian Greyhound","New York","NY",40.741012,-74.00012,"Manhattan"
